지점,지점명,일시,시정(10m)
239,세종,2023-04-26 05:00,913
239,세종,2023-04-26 06:00,544
239,세종,2023-04-26 07:00,1092
239,세종,2023-04-26 08:00,1737
239,세종,2023-04-26 09:00,1141
239,세종,2023-04-26 10:00,1728
239,세종,2023-04-26 11:00,3351
239,세종,2023-04-26 12:00,4830
239,세종,2023-04-26 13:00,4830
239,세종,2023-04-26 14:00,4821
239,세종,2023-04-26 15:00,3915
239,세종,2023-04-26 16:00,3283
239,세종,2023-04-26 17:00,2523
239,세종,2023-04-26 18:00,2928
239,세종,2023-04-26 19:00,3605
239,세종,2023-04-26 20:00,2713
239,세종,2023-04-26 21:00,2120
239,세종,2023-04-26 22:00,1741
239,세종,2023-04-26 23:00,1587
239,세종,2023-04-27 00:00,1292
239,세종,2023-04-27 01:00,1677
239,세종,2023-04-27 02:00,1816
239,세종,2023-04-27 03:00,1934
239,세종,2023-04-27 04:00,1529
239,세종,2023-04-27 05:00,1622
239,세종,2023-04-27 06:00,1368
239,세종,2023-04-27 07:00,1365
239,세종,2023-04-27 08:00,1031
239,세종,2023-04-27 09:00,1475
239,세종,2023-04-27 10:00,2481
239,세종,2023-04-27 11:00,4081
239,세종,2023-04-27 12:00,4714
239,세종,2023-04-27 13:00,4755
239,세종,2023-04-27 14:00,4815
239,세종,2023-04-27 15:00,4296
239,세종,2023-04-27 16:00,3032
239,세종,2023-04-27 17:00,2581
239,세종,2023-04-27 18:00,2649
239,세종,2023-04-27 19:00,3328
239,세종,2023-04-27 20:00,2720
239,세종,2023-04-27 21:00,2437
239,세종,2023-04-27 22:00,2057
239,세종,2023-04-27 23:00,1767
239,세종,2023-04-28 00:00,1662
239,세종,2023-04-28 01:00,1594
239,세종,2023-04-28 02:00,1484
239,세종,2023-04-28 03:00,1481
239,세종,2023-04-28 04:00,1609
239,세종,2023-04-28 05:00,1650
239,세종,2023-04-28 06:00,1599
239,세종,2023-04-28 07:00,1375
239,세종,2023-04-28 08:00,1459
239,세종,2023-04-28 09:00,1833
239,세종,2023-04-28 10:00,2372
239,세종,2023-04-28 11:00,3012
239,세종,2023-04-28 12:00,4014
239,세종,2023-04-28 13:00,4830
239,세종,2023-04-28 14:00,4830
239,세종,2023-04-28 15:00,3784
239,세종,2023-04-28 16:00,3375
239,세종,2023-04-28 17:00,3357
239,세종,2023-04-28 18:00,3271
239,세종,2023-04-28 19:00,4687
239,세종,2023-04-28 20:00,1754
239,세종,2023-04-28 21:00,2115
239,세종,2023-04-28 22:00,2046
239,세종,2023-04-28 23:00,1759
239,세종,2023-04-29 00:00,1987
239,세종,2023-04-29 01:00,1909
239,세종,2023-04-29 02:00,2145
239,세종,2023-04-29 03:00,1969
239,세종,2023-04-29 04:00,1554
239,세종,2023-04-29 05:00,1122
239,세종,2023-04-29 06:00,368
239,세종,2023-04-29 07:00,659
239,세종,2023-04-29 08:00,905
239,세종,2023-04-29 09:00,1180
239,세종,2023-04-29 10:00,1027
239,세종,2023-04-29 11:00,869
239,세종,2023-04-29 12:00,946
239,세종,2023-04-29 13:00,817
239,세종,2023-04-29 14:00,794
239,세종,2023-04-29 15:00,735
239,세종,2023-04-29 16:00,1017
239,세종,2023-04-29 17:00,853
239,세종,2023-04-29 18:00,1643
239,세종,2023-04-29 19:00,1684
239,세종,2023-04-29 20:00,1706
239,세종,2023-04-29 21:00,1421
239,세종,2023-04-29 22:00,1755
239,세종,2023-04-29 23:00,1752
239,세종,2023-04-30 00:00,1607
239,세종,2023-04-30 01:00,1516
239,세종,2023-04-30 02:00,1555
239,세종,2023-04-30 03:00,1465
239,세종,2023-04-30 04:00,1256
239,세종,2023-04-30 05:00,1208
239,세종,2023-04-30 06:00,1091
239,세종,2023-04-30 07:00,994
239,세종,2023-04-30 08:00,1168
239,세종,2023-04-30 09:00,1163
239,세종,2023-04-30 10:00,1328
239,세종,2023-04-30 11:00,1647
239,세종,2023-04-30 12:00,1697
239,세종,2023-04-30 13:00,1799
239,세종,2023-04-30 14:00,1820
239,세종,2023-04-30 15:00,1901
239,세종,2023-04-30 16:00,2019
239,세종,2023-04-30 17:00,1628
239,세종,2023-04-30 18:00,1655
239,세종,2023-04-30 19:00,1502
239,세종,2023-04-30 20:00,1755
239,세종,2023-04-30 21:00,1702
239,세종,2023-04-30 22:00,1532
239,세종,2023-04-30 23:00,1414
239,세종,2023-05-01 00:00,1400
239,세종,2023-05-01 01:00,1216
239,세종,2023-05-01 02:00,1063
239,세종,2023-05-01 03:00,944
239,세종,2023-05-01 04:00,853
239,세종,2023-05-01 05:00,727
239,세종,2023-05-01 06:00,622
239,세종,2023-05-01 07:00,289
239,세종,2023-05-01 08:00,568
239,세종,2023-05-01 09:00,1169
239,세종,2023-05-01 10:00,1326
239,세종,2023-05-01 11:00,1932
239,세종,2023-05-01 12:00,1938
239,세종,2023-05-01 13:00,2378
239,세종,2023-05-01 14:00,2340
239,세종,2023-05-01 15:00,2639
239,세종,2023-05-01 16:00,2507
239,세종,2023-05-01 17:00,2439
239,세종,2023-05-01 18:00,2221
239,세종,2023-05-01 19:00,2899
239,세종,2023-05-01 20:00,3296
239,세종,2023-05-01 21:00,1946
239,세종,2023-05-01 22:00,1627
239,세종,2023-05-01 23:00,1808
239,세종,2023-05-02 00:00,1758
239,세종,2023-05-02 01:00,1996
239,세종,2023-05-02 02:00,1773
239,세종,2023-05-02 03:00,1828
239,세종,2023-05-02 04:00,1677
239,세종,2023-05-02 05:00,1716
239,세종,2023-05-02 06:00,1452
239,세종,2023-05-02 07:00,1440
239,세종,2023-05-02 08:00,1450
239,세종,2023-05-02 09:00,1857
239,세종,2023-05-02 10:00,2677
239,세종,2023-05-02 11:00,4043
239,세종,2023-05-02 12:00,4830
239,세종,2023-05-02 13:00,3913
239,세종,2023-05-02 14:00,4718
239,세종,2023-05-02 15:00,4322
239,세종,2023-05-02 16:00,4104
239,세종,2023-05-02 17:00,3331
239,세종,2023-05-02 18:00,3790
239,세종,2023-05-02 19:00,4830
239,세종,2023-05-02 20:00,3651
239,세종,2023-05-02 21:00,2901
239,세종,2023-05-02 22:00,2955
239,세종,2023-05-02 23:00,2238
239,세종,2023-05-03 00:00,2002
239,세종,2023-05-03 01:00,2049
239,세종,2023-05-03 02:00,1977
239,세종,2023-05-03 03:00,1816
239,세종,2023-05-03 04:00,1786
239,세종,2023-05-03 05:00,1694
239,세종,2023-05-03 06:00,1463
239,세종,2023-05-03 07:00,1388
239,세종,2023-05-03 08:00,1480
239,세종,2023-05-03 09:00,1558
239,세종,2023-05-03 10:00,1407
239,세종,2023-05-03 11:00,1748
239,세종,2023-05-03 12:00,1669
239,세종,2023-05-03 13:00,1121
239,세종,2023-05-03 14:00,997
239,세종,2023-05-03 15:00,864
239,세종,2023-05-03 16:00,776
239,세종,2023-05-03 17:00,668
239,세종,2023-05-03 18:00,652
239,세종,2023-05-03 19:00,453
239,세종,2023-05-03 20:00,439
239,세종,2023-05-04 12:00,2225
239,세종,2023-05-04 13:00,1458
239,세종,2023-05-04 14:00,1611
239,세종,2023-05-04 17:00,1211
239,세종,2023-05-04 18:00,992
239,세종,2023-05-04 19:00,1106
239,세종,2023-05-04 20:00,4436
239,세종,2023-05-04 21:00,3928
239,세종,2023-05-04 22:00,3028
239,세종,2023-05-04 23:00,358
239,세종,2023-05-05 00:00,1371
239,세종,2023-05-05 01:00,1222
239,세종,2023-05-05 02:00,1573
239,세종,2023-05-05 03:00,1449
239,세종,2023-05-05 04:00,1108
239,세종,2023-05-05 05:00,995
239,세종,2023-05-05 06:00,569
239,세종,2023-05-05 07:00,367
239,세종,2023-05-05 08:00,285
239,세종,2023-05-05 09:00,1026
239,세종,2023-05-05 10:00,769
239,세종,2023-05-05 11:00,577
239,세종,2023-05-05 12:00,526
239,세종,2023-05-05 13:00,531
239,세종,2023-05-05 14:00,500
239,세종,2023-05-05 15:00,467
239,세종,2023-05-05 16:00,652
239,세종,2023-05-05 17:00,75
239,세종,2023-05-05 18:00,240
239,세종,2023-05-05 19:00,744
239,세종,2023-05-05 20:00,587
239,세종,2023-05-05 21:00,263
239,세종,2023-05-05 22:00,114
239,세종,2023-05-05 23:00,135
239,세종,2023-05-06 00:00,270
239,세종,2023-05-06 01:00,1146
239,세종,2023-05-06 02:00,458
239,세종,2023-05-06 03:00,894
239,세종,2023-05-06 04:00,378
239,세종,2023-05-06 05:00,167
239,세종,2023-05-06 06:00,267
239,세종,2023-05-06 07:00,232
239,세종,2023-05-06 08:00,251
239,세종,2023-05-06 09:00,198
239,세종,2023-05-06 10:00,771
239,세종,2023-05-06 11:00,783
239,세종,2023-05-06 12:00,896
239,세종,2023-05-06 13:00,482
239,세종,2023-05-06 14:00,877
239,세종,2023-05-06 15:00,467
239,세종,2023-05-06 16:00,1118
239,세종,2023-05-06 17:00,1391
239,세종,2023-05-06 18:00,1014
239,세종,2023-05-06 19:00,1340
239,세종,2023-05-06 20:00,765
239,세종,2023-05-06 21:00,2304
239,세종,2023-05-06 22:00,861
239,세종,2023-05-06 23:00,1597
239,세종,2023-05-07 00:00,2250
239,세종,2023-05-07 01:00,1752
239,세종,2023-05-07 02:00,1225
239,세종,2023-05-07 03:00,1948
239,세종,2023-05-07 04:00,2315
239,세종,2023-05-07 05:00,2350
239,세종,2023-05-07 06:00,1991
239,세종,2023-05-07 07:00,1730
239,세종,2023-05-07 08:00,1599
239,세종,2023-05-07 09:00,1774
239,세종,2023-05-07 10:00,1507
239,세종,2023-05-07 11:00,1034
239,세종,2023-05-07 12:00,1951
239,세종,2023-05-07 13:00,1234
239,세종,2023-05-07 14:00,1448
239,세종,2023-05-07 15:00,1648
239,세종,2023-05-07 16:00,1991
239,세종,2023-05-07 17:00,2232
239,세종,2023-05-07 18:00,2162
239,세종,2023-05-07 19:00,1994
239,세종,2023-05-07 20:00,2316
239,세종,2023-05-07 21:00,1836
239,세종,2023-05-07 22:00,1359
239,세종,2023-05-07 23:00,1241
239,세종,2023-05-08 00:00,1314
239,세종,2023-05-08 01:00,853
239,세종,2023-05-08 02:00,707
239,세종,2023-05-08 03:00,635
239,세종,2023-05-08 04:00,779
239,세종,2023-05-08 05:00,851
239,세종,2023-05-08 06:00,853
239,세종,2023-05-08 07:00,26
239,세종,2023-05-08 08:00,460
239,세종,2023-05-08 09:00,1212
239,세종,2023-05-08 10:00,1557
239,세종,2023-05-08 11:00,2128
239,세종,2023-05-08 12:00,2156
239,세종,2023-05-08 13:00,2983
239,세종,2023-05-08 14:00,3325
239,세종,2023-05-08 15:00,2950
239,세종,2023-05-08 16:00,2353
239,세종,2023-05-08 17:00,2351
239,세종,2023-05-08 18:00,2059
239,세종,2023-05-08 19:00,1824
239,세종,2023-05-08 20:00,1631
239,세종,2023-05-08 21:00,1670
239,세종,2023-05-08 22:00,1741
239,세종,2023-05-08 23:00,1521
239,세종,2023-05-09 00:00,1408
239,세종,2023-05-09 01:00,1316
239,세종,2023-05-09 02:00,1591
239,세종,2023-05-09 03:00,1483
239,세종,2023-05-09 04:00,1296
239,세종,2023-05-09 05:00,1501
239,세종,2023-05-09 06:00,1323
239,세종,2023-05-09 07:00,1352
239,세종,2023-05-09 08:00,1637
239,세종,2023-05-09 09:00,1841
239,세종,2023-05-09 10:00,2465
239,세종,2023-05-09 11:00,4830
239,세종,2023-05-09 12:00,3787
239,세종,2023-05-09 13:00,4830
239,세종,2023-05-09 14:00,4806
239,세종,2023-05-09 15:00,4618
239,세종,2023-05-09 16:00,3021
239,세종,2023-05-09 17:00,2606
239,세종,2023-05-09 18:00,2195
239,세종,2023-05-09 19:00,2726
239,세종,2023-05-09 20:00,2732
239,세종,2023-05-09 21:00,2552
239,세종,2023-05-09 22:00,2508
239,세종,2023-05-09 23:00,1056
239,세종,2023-05-10 00:00,816
239,세종,2023-05-10 01:00,598
239,세종,2023-05-10 02:00,558
239,세종,2023-05-10 03:00,565
239,세종,2023-05-10 04:00,269
239,세종,2023-05-10 05:00,333
239,세종,2023-05-10 06:00,312
239,세종,2023-05-10 07:00,357
239,세종,2023-05-10 08:00,354
239,세종,2023-05-10 09:00,334
239,세종,2023-05-10 10:00,577
239,세종,2023-05-10 11:00,849
239,세종,2023-05-10 12:00,1750
239,세종,2023-05-10 13:00,1649
239,세종,2023-05-10 14:00,936
239,세종,2023-05-10 15:00,876
239,세종,2023-05-10 16:00,1189
239,세종,2023-05-10 17:00,2284
239,세종,2023-05-10 18:00,2487
239,세종,2023-05-10 19:00,1872
239,세종,2023-05-10 20:00,1696
239,세종,2023-05-10 21:00,1759
239,세종,2023-05-10 22:00,1787
239,세종,2023-05-10 23:00,1493
239,세종,2023-05-11 00:00,1456
239,세종,2023-05-11 01:00,1875
239,세종,2023-05-11 02:00,1729
239,세종,2023-05-11 03:00,1507
239,세종,2023-05-11 04:00,1237
239,세종,2023-05-11 05:00,1225
239,세종,2023-05-11 06:00,1125
239,세종,2023-05-11 07:00,1270
239,세종,2023-05-11 08:00,1247
239,세종,2023-05-11 09:00,1298
239,세종,2023-05-11 10:00,1712
239,세종,2023-05-11 11:00,1874
239,세종,2023-05-11 12:00,2171
239,세종,2023-05-11 13:00,2480
239,세종,2023-05-11 14:00,2727
239,세종,2023-05-11 15:00,2580
239,세종,2023-05-11 16:00,3928
239,세종,2023-05-11 17:00,2901
239,세종,2023-05-11 18:00,2895
239,세종,2023-05-11 19:00,2174
239,세종,2023-05-11 20:00,3392
239,세종,2023-05-11 21:00,2574
239,세종,2023-05-11 22:00,2054
239,세종,2023-05-11 23:00,1784
239,세종,2023-05-12 00:00,1744
239,세종,2023-05-12 01:00,1662
239,세종,2023-05-12 02:00,1210
239,세종,2023-05-12 03:00,1417
239,세종,2023-05-12 04:00,1096
239,세종,2023-05-12 05:00,986
239,세종,2023-05-12 06:00,1076
239,세종,2023-05-12 07:00,990
239,세종,2023-05-12 08:00,1193
239,세종,2023-05-12 09:00,1221
239,세종,2023-05-12 10:00,1231
239,세종,2023-05-12 11:00,1625
239,세종,2023-05-12 12:00,1662
239,세종,2023-05-12 13:00,1739
239,세종,2023-05-12 14:00,1686
239,세종,2023-05-12 15:00,1908
239,세종,2023-05-12 16:00,2361
239,세종,2023-05-12 17:00,2522
239,세종,2023-05-12 18:00,1880
239,세종,2023-05-12 19:00,1704
239,세종,2023-05-12 20:00,1891
239,세종,2023-05-12 21:00,1459
239,세종,2023-05-12 22:00,1737
239,세종,2023-05-12 23:00,1808
239,세종,2023-05-13 00:00,1817
239,세종,2023-05-13 01:00,1667
239,세종,2023-05-13 02:00,1718
239,세종,2023-05-13 03:00,1492
239,세종,2023-05-13 04:00,1299
239,세종,2023-05-13 05:00,1328
239,세종,2023-05-13 06:00,1077
239,세종,2023-05-13 07:00,1201
239,세종,2023-05-13 08:00,1155
239,세종,2023-05-13 09:00,1050
239,세종,2023-05-13 10:00,1228
239,세종,2023-05-13 11:00,1628
239,세종,2023-05-13 12:00,1607
239,세종,2023-05-13 13:00,1854
239,세종,2023-05-13 14:00,1897
239,세종,2023-05-13 15:00,1672
239,세종,2023-05-13 16:00,1669
239,세종,2023-05-13 17:00,1576
239,세종,2023-05-13 18:00,1621
239,세종,2023-05-13 19:00,1884
239,세종,2023-05-13 20:00,2215
239,세종,2023-05-13 21:00,2039
239,세종,2023-05-13 22:00,1984
239,세종,2023-05-13 23:00,1703
239,세종,2023-05-14 00:00,1611
239,세종,2023-05-14 01:00,1532
239,세종,2023-05-14 02:00,1360
239,세종,2023-05-14 03:00,1223
239,세종,2023-05-14 04:00,1406
239,세종,2023-05-14 05:00,1490
239,세종,2023-05-14 06:00,1143
239,세종,2023-05-14 07:00,1445
239,세종,2023-05-14 08:00,1433
239,세종,2023-05-14 09:00,1626
239,세종,2023-05-14 10:00,2482
239,세종,2023-05-14 11:00,3227
239,세종,2023-05-14 12:00,3056
239,세종,2023-05-14 13:00,4219
239,세종,2023-05-14 14:00,4035
239,세종,2023-05-14 15:00,4111
239,세종,2023-05-14 16:00,2436
239,세종,2023-05-14 17:00,3691
239,세종,2023-05-14 18:00,2014
239,세종,2023-05-14 19:00,2550
239,세종,2023-05-14 20:00,2903
239,세종,2023-05-14 21:00,2594
239,세종,2023-05-14 22:00,2322
239,세종,2023-05-14 23:00,1981
239,세종,2023-05-15 00:00,1791
239,세종,2023-05-15 01:00,1642
239,세종,2023-05-15 02:00,1441
239,세종,2023-05-15 03:00,1454
239,세종,2023-05-15 04:00,1259
239,세종,2023-05-15 05:00,1222
239,세종,2023-05-15 06:00,1134
239,세종,2023-05-15 07:00,1149
239,세종,2023-05-15 08:00,1261
239,세종,2023-05-15 09:00,1612
239,세종,2023-05-15 10:00,1773
239,세종,2023-05-15 11:00,2292
239,세종,2023-05-15 12:00,2549
239,세종,2023-05-15 13:00,1888
239,세종,2023-05-15 14:00,2326
239,세종,2023-05-15 15:00,2030
239,세종,2023-05-15 16:00,2314
239,세종,2023-05-15 17:00,2253
239,세종,2023-05-15 18:00,2248
239,세종,2023-05-15 19:00,2785
239,세종,2023-05-15 20:00,3560
239,세종,2023-05-15 21:00,3235
239,세종,2023-05-15 22:00,3027
239,세종,2023-05-15 23:00,2655
239,세종,2023-05-16 00:00,2482
239,세종,2023-05-16 01:00,2201
239,세종,2023-05-16 02:00,1947
239,세종,2023-05-16 03:00,1772
239,세종,2023-05-16 04:00,1627
239,세종,2023-05-16 05:00,1694
239,세종,2023-05-16 06:00,1458
239,세종,2023-05-16 07:00,1289
239,세종,2023-05-16 08:00,1326
239,세종,2023-05-16 09:00,1602
239,세종,2023-05-16 10:00,2126
239,세종,2023-05-16 11:00,1877
239,세종,2023-05-16 12:00,2863
239,세종,2023-05-16 13:00,2762
239,세종,2023-05-16 14:00,3481
239,세종,2023-05-16 15:00,3720
239,세종,2023-05-16 16:00,2605
239,세종,2023-05-16 17:00,2757
239,세종,2023-05-16 18:00,1778
239,세종,2023-05-16 19:00,2385
239,세종,2023-05-16 20:00,3353
239,세종,2023-05-16 21:00,2912
239,세종,2023-05-16 22:00,2142
239,세종,2023-05-16 23:00,2069
239,세종,2023-05-17 00:00,1939
239,세종,2023-05-17 01:00,1814
239,세종,2023-05-17 02:00,1540
239,세종,2023-05-17 03:00,1499
239,세종,2023-05-17 04:00,1429
239,세종,2023-05-17 05:00,1313
239,세종,2023-05-17 06:00,1175
239,세종,2023-05-17 07:00,1172
239,세종,2023-05-17 08:00,1339
239,세종,2023-05-17 09:00,1505
239,세종,2023-05-17 10:00,1823
239,세종,2023-05-17 11:00,2054
239,세종,2023-05-17 12:00,1968
239,세종,2023-05-17 13:00,2205
239,세종,2023-05-17 14:00,1703
239,세종,2023-05-17 15:00,1987
239,세종,2023-05-17 16:00,1971
239,세종,2023-05-17 17:00,1681
239,세종,2023-05-17 18:00,1771
239,세종,2023-05-17 19:00,1932
239,세종,2023-05-17 20:00,1879
239,세종,2023-05-17 21:00,1745
239,세종,2023-05-17 22:00,1699
239,세종,2023-05-17 23:00,1784
239,세종,2023-05-18 00:00,1797
239,세종,2023-05-18 01:00,1763
239,세종,2023-05-18 02:00,1713
239,세종,2023-05-18 03:00,2179
239,세종,2023-05-18 04:00,2212
239,세종,2023-05-18 05:00,1904
239,세종,2023-05-18 06:00,1804
239,세종,2023-05-18 07:00,1823
239,세종,2023-05-18 08:00,1593
239,세종,2023-05-18 09:00,1262
239,세종,2023-05-18 10:00,1496
239,세종,2023-05-18 11:00,1806
239,세종,2023-05-18 12:00,1906
239,세종,2023-05-18 13:00,2100
239,세종,2023-05-18 14:00,1744
239,세종,2023-05-18 15:00,1649
239,세종,2023-05-18 16:00,1643
239,세종,2023-05-18 17:00,1844
239,세종,2023-05-18 18:00,2206
239,세종,2023-05-18 19:00,2322
239,세종,2023-05-18 20:00,2231
239,세종,2023-05-18 21:00,2318
239,세종,2023-05-18 22:00,2127
239,세종,2023-05-18 23:00,1766
239,세종,2023-05-19 00:00,1762
239,세종,2023-05-19 01:00,1925
239,세종,2023-05-19 02:00,1752
239,세종,2023-05-19 03:00,1640
239,세종,2023-05-19 04:00,1670
239,세종,2023-05-19 05:00,1547
239,세종,2023-05-19 06:00,1894
239,세종,2023-05-19 07:00,1517
239,세종,2023-05-19 08:00,1813
239,세종,2023-05-19 09:00,2009
239,세종,2023-05-19 10:00,2604
239,세종,2023-05-19 11:00,2486
239,세종,2023-05-19 12:00,4464
239,세종,2023-05-19 13:00,2601
239,세종,2023-05-19 14:00,2347
239,세종,2023-05-19 15:00,1742
239,세종,2023-05-19 16:00,1986
239,세종,2023-05-19 17:00,2164
239,세종,2023-05-19 18:00,1795
239,세종,2023-05-19 19:00,2150
239,세종,2023-05-19 20:00,1573
239,세종,2023-05-19 21:00,1650
239,세종,2023-05-19 22:00,1770
239,세종,2023-05-19 23:00,1592
239,세종,2023-05-20 00:00,1374
239,세종,2023-05-20 01:00,1488
239,세종,2023-05-20 02:00,1779
239,세종,2023-05-20 03:00,1755
239,세종,2023-05-20 04:00,1753
239,세종,2023-05-20 05:00,1429
239,세종,2023-05-20 06:00,1445
239,세종,2023-05-20 07:00,1571
239,세종,2023-05-20 08:00,1813
239,세종,2023-05-20 09:00,1953
239,세종,2023-05-20 10:00,2224
239,세종,2023-05-20 11:00,2325
239,세종,2023-05-20 12:00,2207
239,세종,2023-05-20 13:00,2532
239,세종,2023-05-20 14:00,2619
239,세종,2023-05-20 15:00,2588
239,세종,2023-05-20 16:00,2712
239,세종,2023-05-20 17:00,2313
239,세종,2023-05-20 18:00,2278
239,세종,2023-05-20 19:00,2425
239,세종,2023-05-20 20:00,2486
239,세종,2023-05-20 21:00,1842
239,세종,2023-05-20 22:00,1571
239,세종,2023-05-20 23:00,1335
239,세종,2023-05-21 00:00,1613
239,세종,2023-05-21 01:00,2004
239,세종,2023-05-21 02:00,1803
239,세종,2023-05-21 03:00,1822
239,세종,2023-05-21 04:00,1714
239,세종,2023-05-21 05:00,1547
239,세종,2023-05-21 06:00,1712
239,세종,2023-05-21 07:00,2057
239,세종,2023-05-21 08:00,2086
239,세종,2023-05-21 09:00,1924
239,세종,2023-05-21 10:00,2366
239,세종,2023-05-21 11:00,1965
239,세종,2023-05-21 12:00,1856
239,세종,2023-05-21 13:00,1946
239,세종,2023-05-21 14:00,2173
239,세종,2023-05-21 15:00,2049
239,세종,2023-05-21 16:00,1919
239,세종,2023-05-21 17:00,1967
239,세종,2023-05-21 18:00,1658
239,세종,2023-05-21 19:00,1823
239,세종,2023-05-21 20:00,1796
239,세종,2023-05-21 21:00,1735
239,세종,2023-05-21 22:00,1590
239,세종,2023-05-21 23:00,1656
239,세종,2023-05-22 00:00,1649
239,세종,2023-05-22 01:00,1575
239,세종,2023-05-22 02:00,1511
239,세종,2023-05-22 03:00,1465
239,세종,2023-05-22 04:00,1371
239,세종,2023-05-22 05:00,1232
239,세종,2023-05-22 06:00,965
239,세종,2023-05-22 07:00,880
239,세종,2023-05-22 08:00,975
239,세종,2023-05-22 09:00,865
239,세종,2023-05-22 10:00,901
239,세종,2023-05-22 11:00,949
239,세종,2023-05-22 12:00,971
239,세종,2023-05-22 13:00,1004
239,세종,2023-05-22 14:00,1087
239,세종,2023-05-22 15:00,1276
239,세종,2023-05-22 16:00,1259
239,세종,2023-05-22 17:00,999
239,세종,2023-05-22 18:00,1023
239,세종,2023-05-22 19:00,1058
239,세종,2023-05-22 20:00,1041
239,세종,2023-05-22 21:00,1015
239,세종,2023-05-22 22:00,981
239,세종,2023-05-22 23:00,867
239,세종,2023-05-23 00:00,717
239,세종,2023-05-23 01:00,911
239,세종,2023-05-23 02:00,950
239,세종,2023-05-23 03:00,1011
239,세종,2023-05-23 04:00,1638
239,세종,2023-05-23 05:00,1080
239,세종,2023-05-23 06:00,828
239,세종,2023-05-23 07:00,370
239,세종,2023-05-23 08:00,1554
239,세종,2023-05-23 09:00,1574
239,세종,2023-05-23 10:00,1990
239,세종,2023-05-23 11:00,2415
239,세종,2023-05-23 12:00,1828
239,세종,2023-05-23 13:00,1665
239,세종,2023-05-23 14:00,957
239,세종,2023-05-23 15:00,1162
239,세종,2023-05-23 16:00,762
239,세종,2023-05-23 17:00,2084
239,세종,2023-05-23 18:00,2098
239,세종,2023-05-23 19:00,1744
239,세종,2023-05-23 20:00,1544
239,세종,2023-05-23 21:00,1530
239,세종,2023-05-23 22:00,1509
239,세종,2023-05-23 23:00,1729
239,세종,2023-05-24 00:00,1681
239,세종,2023-05-24 01:00,1664
239,세종,2023-05-24 02:00,1798
239,세종,2023-05-24 03:00,1808
239,세종,2023-05-24 04:00,1735
239,세종,2023-05-24 05:00,1621
239,세종,2023-05-24 06:00,1236
239,세종,2023-05-24 07:00,2002
239,세종,2023-05-24 08:00,2057
239,세종,2023-05-24 09:00,2379
239,세종,2023-05-24 10:00,2148
239,세종,2023-05-24 11:00,2454
239,세종,2023-05-24 12:00,3819
239,세종,2023-05-24 13:00,4146
239,세종,2023-05-24 14:00,4830
239,세종,2023-05-24 15:00,4331
239,세종,2023-05-24 16:00,3769
239,세종,2023-05-24 17:00,3935
239,세종,2023-05-24 18:00,4407
239,세종,2023-05-24 19:00,3336
239,세종,2023-05-24 20:00,2299
239,세종,2023-05-24 21:00,1815
239,세종,2023-05-24 22:00,1810
239,세종,2023-05-24 23:00,1749
239,세종,2023-05-25 00:00,1755
239,세종,2023-05-25 01:00,1847
239,세종,2023-05-25 02:00,1762
239,세종,2023-05-25 03:00,1625
239,세종,2023-05-25 04:00,1690
239,세종,2023-05-25 05:00,1543
239,세종,2023-05-25 06:00,1877
239,세종,2023-05-25 07:00,2192
239,세종,2023-05-25 08:00,1844
239,세종,2023-05-25 09:00,1387
239,세종,2023-05-25 10:00,2282
239,세종,2023-05-25 11:00,2497
239,세종,2023-05-25 12:00,2831
239,세종,2023-05-25 13:00,2785
239,세종,2023-05-25 14:00,2827
239,세종,2023-05-25 15:00,2942
239,세종,2023-05-25 16:00,2931
239,세종,2023-05-25 17:00,3133
239,세종,2023-05-25 18:00,3911
239,세종,2023-05-25 19:00,4296
239,세종,2023-05-25 20:00,3254
239,세종,2023-05-25 21:00,2039
239,세종,2023-05-25 22:00,1875
239,세종,2023-05-25 23:00,1992
239,세종,2023-05-26 00:00,1866
239,세종,2023-05-26 01:00,1816
239,세종,2023-05-26 02:00,1713
239,세종,2023-05-26 03:00,1459
239,세종,2023-05-26 04:00,1490
239,세종,2023-05-26 05:00,1741
239,세종,2023-05-26 06:00,1620
239,세종,2023-05-26 07:00,1426
239,세종,2023-05-26 08:00,1424
239,세종,2023-05-26 09:00,1504
239,세종,2023-05-26 10:00,1714
239,세종,2023-05-26 11:00,1920
239,세종,2023-05-26 12:00,1980
239,세종,2023-05-26 13:00,1813
239,세종,2023-05-26 14:00,2020
239,세종,2023-05-26 15:00,2006
239,세종,2023-05-26 16:00,2190
239,세종,2023-05-26 17:00,1918
239,세종,2023-05-26 18:00,2075
239,세종,2023-05-26 19:00,2285
239,세종,2023-05-26 20:00,2351
239,세종,2023-05-26 21:00,2596
239,세종,2023-05-26 22:00,663
239,세종,2023-05-26 23:00,1704
239,세종,2023-05-27 00:00,1978
239,세종,2023-05-27 01:00,1577
239,세종,2023-05-27 02:00,1495
239,세종,2023-05-27 03:00,1572
239,세종,2023-05-27 04:00,1598
239,세종,2023-05-27 05:00,1517
239,세종,2023-05-27 06:00,1559
239,세종,2023-05-27 07:00,293
239,세종,2023-05-27 08:00,778
239,세종,2023-05-27 09:00,766
239,세종,2023-05-27 10:00,861
239,세종,2023-05-27 11:00,869
239,세종,2023-05-27 12:00,383
239,세종,2023-05-27 13:00,502
239,세종,2023-05-27 14:00,553
239,세종,2023-05-27 15:00,945
239,세종,2023-05-27 16:00,1154
239,세종,2023-05-27 17:00,1230
239,세종,2023-05-27 18:00,1301
